model_name,Group,statement_split,statement_idx,statement_id,alpha,alpha_norm,expected_prob
mistral_7b,continuousSentiment,all,113,all:113,-0.5,-0.333,0.11122423934695062
mistral_7b,continuousSentiment,all,114,all:114,-0.5,-0.333,0.14069045240617403
mistral_7b,continuousSentiment,all,115,all:115,-0.5,-0.333,0.3676923949034742
mistral_7b,continuousSentiment,all,116,all:116,-0.5,-0.333,0.7633083324336026
mistral_7b,continuousSentiment,all,117,all:117,-0.5,-0.333,0.1957178198586914
mistral_7b,continuousSentiment,all,118,all:118,-0.5,-0.333,0.2729733147674827
mistral_7b,continuousSentiment,all,119,all:119,-0.5,-0.333,0.35086073461078066
mistral_7b,continuousSentiment,all,120,all:120,-0.5,-0.333,0.12178425542029227
mistral_7b,continuousSentiment,all,121,all:121,-0.5,-0.333,0.5861138205195318
mistral_7b,continuousSentiment,all,122,all:122,-0.5,-0.333,0.7986773579919593
mistral_7b,continuousSentiment,all,123,all:123,-0.5,-0.333,0.018284303481974365
mistral_7b,continuousSentiment,all,124,all:124,-0.5,-0.333,0.611028694084041
mistral_7b,continuousSentiment,all,125,all:125,-0.5,-0.333,0.43383418185225153
mistral_7b,continuousSentiment,all,126,all:126,-0.5,-0.333,0.7606664827580185
mistral_7b,continuousSentiment,all,127,all:127,-0.5,-0.333,0.5946829846434014
mistral_7b,continuousSentiment,all,128,all:128,-0.5,-0.333,0.4489800334581778
mistral_7b,continuousSentiment,all,129,all:129,-0.5,-0.333,0.10899618973958225
mistral_7b,continuousSentiment,all,130,all:130,-0.5,-0.333,0.3740329500787485
mistral_7b,continuousSentiment,all,131,all:131,-0.5,-0.333,0.6721723596122814
mistral_7b,continuousSentiment,all,132,all:132,-0.5,-0.333,0.7689586891008597
mistral_7b,continuousSentiment,all,133,all:133,-0.5,-0.333,0.10835533827465205
mistral_7b,continuousSentiment,all,134,all:134,-0.5,-0.333,0.11284523868941695
mistral_7b,continuousSentiment,all,135,all:135,-0.5,-0.333,0.10725189785372488
mistral_7b,continuousSentiment,all,136,all:136,-0.5,-0.333,0.27208874486624685
mistral_7b,continuousSentiment,all,137,all:137,-0.5,-0.333,0.08873262516775543
mistral_7b,continuousSentiment,all,138,all:138,-0.5,-0.333,0.5532477026940472
mistral_7b,continuousSentiment,all,139,all:139,-0.5,-0.333,0.44362325970508604
mistral_7b,continuousSentiment,all,140,all:140,-0.5,-0.333,0.4311244520362748
mistral_7b,continuousSentiment,all,141,all:141,-0.5,-0.333,0.3842029441106757
mistral_7b,continuousSentiment,all,142,all:142,-0.5,-0.333,0.502273970965396
mistral_7b,continuousSentiment,all,143,all:143,-0.5,-0.333,0.1591556518119959
mistral_7b,continuousSentiment,all,144,all:144,-0.5,-0.333,0.12164268863156352
mistral_7b,continuousSentiment,all,145,all:145,-0.5,-0.333,0.40949057822778456
mistral_7b,continuousSentiment,all,146,all:146,-0.5,-0.333,0.3794619934242508
mistral_7b,continuousSentiment,all,147,all:147,-0.5,-0.333,0.11071310500892763
mistral_7b,continuousSentiment,all,148,all:148,-0.5,-0.333,0.9417463945493666
mistral_7b,continuousSentiment,all,149,all:149,-0.5,-0.333,0.324276640963655
mistral_7b,continuousSentiment,all,150,all:150,-0.5,-0.333,0.059332531910581646
mistral_7b,continuousSentiment,all,151,all:151,-0.5,-0.333,0.25930473757604633
mistral_7b,continuousSentiment,all,152,all:152,-0.5,-0.333,0.8714468602408167
mistral_7b,continuousSentiment,all,153,all:153,-0.5,-0.333,0.3184317419667209
mistral_7b,continuousSentiment,all,154,all:154,-0.5,-0.333,0.4284821800280532
mistral_7b,continuousSentiment,all,155,all:155,-0.5,-0.333,0.11793375337398294
mistral_7b,continuousSentiment,all,156,all:156,-0.5,-0.333,0.8613607724446419
mistral_7b,continuousSentiment,all,157,all:157,-0.5,-0.333,0.476098819298194
mistral_7b,continuousSentiment,all,158,all:158,-0.5,-0.333,0.12055263998945955
mistral_7b,continuousSentiment,all,159,all:159,-0.5,-0.333,0.4858606783931919
mistral_7b,continuousSentiment,all,160,all:160,-0.5,-0.333,0.027509157736101044
mistral_7b,continuousSentiment,all,161,all:161,-0.5,-0.333,0.5883445345979308
mistral_7b,continuousSentiment,all,162,all:162,-0.5,-0.333,0.11540834588908133
mistral_7b,continuousSentiment,all,163,all:163,-0.5,-0.333,0.4824962543029765
mistral_7b,continuousSentiment,all,164,all:164,-0.5,-0.333,0.08942426710196162
mistral_7b,continuousSentiment,all,165,all:165,-0.5,-0.333,0.11426425603077815
mistral_7b,continuousSentiment,all,166,all:166,-0.5,-0.333,0.7181418526241757
mistral_7b,continuousSentiment,all,167,all:167,-0.5,-0.333,0.3505159978559165
mistral_7b,continuousSentiment,all,168,all:168,-0.5,-0.333,0.30155283247929654
mistral_7b,continuousSentiment,all,169,all:169,-0.5,-0.333,0.024793911323491343
mistral_7b,continuousSentiment,all,170,all:170,-0.5,-0.333,0.1636419575901671
mistral_7b,continuousSentiment,all,171,all:171,-0.5,-0.333,0.13859859818732606
mistral_7b,continuousSentiment,all,172,all:172,-0.5,-0.333,0.29917464686887346
mistral_7b,continuousSentiment,all,173,all:173,-0.5,-0.333,0.10208635491188903
mistral_7b,continuousSentiment,all,174,all:174,-0.5,-0.333,0.358828242765616
mistral_7b,continuousSentiment,all,0,all:0,0.0,0.0,0.11461736759801879
mistral_7b,continuousSentiment,all,1,all:1,0.0,0.0,0.8613838458976582
mistral_7b,continuousSentiment,all,2,all:2,0.0,0.0,0.5673067715655088
mistral_7b,continuousSentiment,all,3,all:3,0.0,0.0,0.744992701983014
mistral_7b,continuousSentiment,all,4,all:4,0.0,0.0,0.7766931462840068
mistral_7b,continuousSentiment,all,5,all:5,0.0,0.0,0.11372510092699858
mistral_7b,continuousSentiment,all,6,all:6,0.0,0.0,0.2736494551110862
mistral_7b,continuousSentiment,all,7,all:7,0.0,0.0,0.08516306280275071
mistral_7b,continuousSentiment,all,8,all:8,0.0,0.0,0.8252427978470988
mistral_7b,continuousSentiment,all,9,all:9,0.0,0.0,0.8956383917337999
mistral_7b,continuousSentiment,all,10,all:10,0.0,0.0,0.11098871289895257
mistral_7b,continuousSentiment,all,11,all:11,0.0,0.0,0.11358813200453538
mistral_7b,continuousSentiment,all,12,all:12,0.0,0.0,0.12515204386038922
mistral_7b,continuousSentiment,all,13,all:13,0.0,0.0,0.04875488185114979
mistral_7b,continuousSentiment,all,14,all:14,0.0,0.0,0.31957904282225935
mistral_7b,continuousSentiment,all,15,all:15,0.0,0.0,0.25943407796502305
mistral_7b,continuousSentiment,all,16,all:16,0.0,0.0,0.3378033595352894
mistral_7b,continuousSentiment,all,17,all:17,0.0,0.0,0.9982948496575372
mistral_7b,continuousSentiment,all,18,all:18,0.0,0.0,0.9033282427895648
mistral_7b,continuousSentiment,all,19,all:19,0.0,0.0,0.36140532221778715
mistral_7b,continuousSentiment,all,20,all:20,0.0,0.0,0.2475998333093631
mistral_7b,continuousSentiment,all,21,all:21,0.0,0.0,0.6743143826966117
mistral_7b,continuousSentiment,all,22,all:22,0.0,0.0,0.4257337178296948
mistral_7b,continuousSentiment,all,23,all:23,0.0,0.0,0.2385348773943612
mistral_7b,continuousSentiment,all,24,all:24,0.0,0.0,0.36849526331103516
mistral_7b,continuousSentiment,all,25,all:25,0.0,0.0,0.5239614940119033
mistral_7b,continuousSentiment,all,26,all:26,0.0,0.0,0.1382149099987609
mistral_7b,continuousSentiment,all,27,all:27,0.0,0.0,0.22721483280750934
mistral_7b,continuousSentiment,all,28,all:28,0.0,0.0,0.1089290754916096
mistral_7b,continuousSentiment,all,29,all:29,0.0,0.0,0.3851342620261995
mistral_7b,continuousSentiment,all,30,all:30,0.0,0.0,0.8854342635115796
mistral_7b,continuousSentiment,all,31,all:31,0.0,0.0,0.28470250179460116
mistral_7b,continuousSentiment,all,32,all:32,0.0,0.0,0.2644480554449895
mistral_7b,continuousSentiment,all,33,all:33,0.0,0.0,0.9994412472473478
mistral_7b,continuousSentiment,all,34,all:34,0.0,0.0,0.8860345191643029
mistral_7b,continuousSentiment,all,35,all:35,0.0,0.0,0.34005250517207014
mistral_7b,continuousSentiment,all,36,all:36,0.0,0.0,0.25555669773367923
mistral_7b,continuousSentiment,all,37,all:37,0.0,0.0,0.4643334406799233
mistral_7b,continuousSentiment,all,38,all:38,0.0,0.0,0.11110511923620611
mistral_7b,continuousSentiment,all,39,all:39,0.0,0.0,0.5968766510971109
mistral_7b,continuousSentiment,all,40,all:40,0.0,0.0,0.7037264141754688
mistral_7b,continuousSentiment,all,41,all:41,0.0,0.0,0.8541099668600736
mistral_7b,continuousSentiment,all,42,all:42,0.0,0.0,0.7767012908957487
mistral_7b,continuousSentiment,all,43,all:43,0.0,0.0,0.12293150096004934
mistral_7b,continuousSentiment,all,44,all:44,0.0,0.0,0.7672613831124332
mistral_7b,continuousSentiment,all,45,all:45,0.0,0.0,0.5926208345797749
mistral_7b,continuousSentiment,all,46,all:46,0.0,0.0,0.6617550650263646
mistral_7b,continuousSentiment,all,47,all:47,0.0,0.0,0.7665072827369976
mistral_7b,continuousSentiment,all,48,all:48,0.0,0.0,0.5155326969070684
mistral_7b,continuousSentiment,all,49,all:49,0.0,0.0,0.3503471763772017
mistral_7b,continuousSentiment,all,50,all:50,0.0,0.0,0.28568180801639487
mistral_7b,continuousSentiment,all,51,all:51,0.0,0.0,0.5579057887575688
mistral_7b,continuousSentiment,all,52,all:52,0.0,0.0,0.5405746815535646
mistral_7b,continuousSentiment,all,53,all:53,0.0,0.0,0.8142405947626772
mistral_7b,continuousSentiment,all,54,all:54,0.0,0.0,0.9988405696072155
mistral_7b,continuousSentiment,all,55,all:55,0.0,0.0,0.5716772585229155
mistral_7b,continuousSentiment,all,56,all:56,0.0,0.0,0.1904125089444648
mistral_7b,continuousSentiment,all,57,all:57,0.0,0.0,0.5664807239107449
mistral_7b,continuousSentiment,all,58,all:58,0.0,0.0,0.5916705991202029
mistral_7b,continuousSentiment,all,59,all:59,0.0,0.0,0.29134924360840364
mistral_7b,continuousSentiment,all,60,all:60,0.0,0.0,0.5145033311045955
mistral_7b,continuousSentiment,all,61,all:61,0.0,0.0,0.8792526161628266
mistral_7b,continuousSentiment,all,62,all:62,0.0,0.0,0.5552997992890514
mistral_7b,continuousSentiment,all,63,all:63,0.0,0.0,0.882155730716184
mistral_7b,continuousSentiment,all,64,all:64,0.0,0.0,0.745181722044624
mistral_7b,continuousSentiment,all,65,all:65,0.0,0.0,0.03873129228174252
mistral_7b,continuousSentiment,all,66,all:66,0.0,0.0,0.3431023087108571
mistral_7b,continuousSentiment,all,67,all:67,0.0,0.0,0.005288742827089767
mistral_7b,continuousSentiment,all,68,all:68,0.0,0.0,0.11195432114412217
mistral_7b,continuousSentiment,all,69,all:69,0.0,0.0,0.2912453330300766
mistral_7b,continuousSentiment,all,70,all:70,0.0,0.0,0.1864870777641509
mistral_7b,continuousSentiment,all,71,all:71,0.0,0.0,0.8008973668886213
mistral_7b,continuousSentiment,all,72,all:72,0.0,0.0,0.8155264086739593
mistral_7b,continuousSentiment,all,73,all:73,0.0,0.0,0.6615563969554336
mistral_7b,continuousSentiment,all,74,all:74,0.0,0.0,0.22689789083708278
mistral_7b,continuousSentiment,all,75,all:75,0.0,0.0,0.8751846693082466
mistral_7b,continuousSentiment,all,76,all:76,0.0,0.0,0.26715993248643716
mistral_7b,continuousSentiment,all,77,all:77,0.0,0.0,0.5682088876598379
mistral_7b,continuousSentiment,all,78,all:78,0.0,0.0,0.3207595587402249
mistral_7b,continuousSentiment,all,79,all:79,0.0,0.0,0.8377840049600785
mistral_7b,continuousSentiment,all,80,all:80,0.0,0.0,0.9265758695642415
mistral_7b,continuousSentiment,all,81,all:81,0.0,0.0,0.23590580610342674
mistral_7b,continuousSentiment,all,82,all:82,0.0,0.0,0.9998543558020992
mistral_7b,continuousSentiment,all,83,all:83,0.0,0.0,0.5159595145429969
mistral_7b,continuousSentiment,all,84,all:84,0.0,0.0,0.10236197277285299
mistral_7b,continuousSentiment,all,85,all:85,0.0,0.0,0.328614006821404
mistral_7b,continuousSentiment,all,86,all:86,0.0,0.0,0.43565482871178846
mistral_7b,continuousSentiment,all,87,all:87,0.0,0.0,0.9996329583602235
mistral_7b,continuousSentiment,all,88,all:88,0.0,0.0,0.262745579684298
mistral_7b,continuousSentiment,all,89,all:89,0.0,0.0,0.42923312314312373
mistral_7b,continuousSentiment,all,90,all:90,0.0,0.0,0.9890354666100359
mistral_7b,continuousSentiment,all,91,all:91,0.0,0.0,0.1127238058826468
mistral_7b,continuousSentiment,all,92,all:92,0.0,0.0,0.2074554156848315
mistral_7b,continuousSentiment,all,93,all:93,0.0,0.0,0.4780932929120143
mistral_7b,continuousSentiment,all,94,all:94,0.0,0.0,0.7288031533925239
mistral_7b,continuousSentiment,all,95,all:95,0.0,0.0,0.23507198507956786
mistral_7b,continuousSentiment,all,96,all:96,0.0,0.0,0.3052156105223669
mistral_7b,continuousSentiment,all,97,all:97,0.0,0.0,0.5191307880851047
mistral_7b,continuousSentiment,all,98,all:98,0.0,0.0,0.12230636931800484
mistral_7b,continuousSentiment,all,99,all:99,0.0,0.0,0.12143097885268217
mistral_7b,continuousSentiment,all,100,all:100,0.0,0.0,0.7541966294204449
mistral_7b,continuousSentiment,all,101,all:101,0.0,0.0,0.27470923037369294
mistral_7b,continuousSentiment,all,102,all:102,0.0,0.0,0.11078548457548787
mistral_7b,continuousSentiment,all,103,all:103,0.0,0.0,0.7359911398652327
mistral_7b,continuousSentiment,all,104,all:104,0.0,0.0,0.8656614906714941
mistral_7b,continuousSentiment,all,105,all:105,0.0,0.0,0.366134827583957
mistral_7b,continuousSentiment,all,106,all:106,0.0,0.0,0.24822946625176945
mistral_7b,continuousSentiment,all,107,all:107,0.0,0.0,0.47377230062052195
mistral_7b,continuousSentiment,all,108,all:108,0.0,0.0,0.7841232423428501
mistral_7b,continuousSentiment,all,109,all:109,0.0,0.0,0.8823527629112948
mistral_7b,continuousSentiment,all,110,all:110,0.0,0.0,0.30596484675072444
mistral_7b,continuousSentiment,all,111,all:111,0.0,0.0,0.33637338894259927
mistral_7b,continuousSentiment,all,112,all:112,0.0,0.0,0.11761284317528409
mistral_7b,continuousSentiment,all,113,all:113,0.0,0.0,0.16332648476770292
mistral_7b,continuousSentiment,all,114,all:114,0.0,0.0,0.40327787332222065
mistral_7b,continuousSentiment,all,115,all:115,0.0,0.0,0.4853710523968757
mistral_7b,continuousSentiment,all,116,all:116,0.0,0.0,0.9345646234687826
mistral_7b,continuousSentiment,all,117,all:117,0.0,0.0,0.3532004388388907
mistral_7b,continuousSentiment,all,118,all:118,0.0,0.0,0.35706866620106315
mistral_7b,continuousSentiment,all,119,all:119,0.0,0.0,0.4774923514113504
mistral_7b,continuousSentiment,all,120,all:120,0.0,0.0,0.23628191596034773
mistral_7b,continuousSentiment,all,121,all:121,0.0,0.0,0.8736151060467373
mistral_7b,continuousSentiment,all,122,all:122,0.0,0.0,0.9519158366999881
mistral_7b,continuousSentiment,all,123,all:123,0.0,0.0,0.02993702476411842
mistral_7b,continuousSentiment,all,124,all:124,0.0,0.0,0.7964520949681089
mistral_7b,continuousSentiment,all,125,all:125,0.0,0.0,0.5328335034392524
mistral_7b,continuousSentiment,all,126,all:126,0.0,0.0,0.8787902547082967
mistral_7b,continuousSentiment,all,127,all:127,0.0,0.0,0.8228623298968932
mistral_7b,continuousSentiment,all,128,all:128,0.0,0.0,0.5127942429328151
mistral_7b,continuousSentiment,all,129,all:129,0.0,0.0,0.11032515990305211
mistral_7b,continuousSentiment,all,130,all:130,0.0,0.0,0.4975502215924607
mistral_7b,continuousSentiment,all,131,all:131,0.0,0.0,0.8668791014378835
mistral_7b,continuousSentiment,all,132,all:132,0.0,0.0,0.8893136462510218
mistral_7b,continuousSentiment,all,133,all:133,0.0,0.0,0.1208128983047099
mistral_7b,continuousSentiment,all,134,all:134,0.0,0.0,0.25026890996411294
mistral_7b,continuousSentiment,all,135,all:135,0.0,0.0,0.2626784381711961
mistral_7b,continuousSentiment,all,136,all:136,0.0,0.0,0.3775976351550899
mistral_7b,continuousSentiment,all,137,all:137,0.0,0.0,0.06261118489569208
mistral_7b,continuousSentiment,all,138,all:138,0.0,0.0,0.586286224727523
mistral_7b,continuousSentiment,all,139,all:139,0.0,0.0,0.5709734267497051
mistral_7b,continuousSentiment,all,140,all:140,0.0,0.0,0.5850434118639904
mistral_7b,continuousSentiment,all,141,all:141,0.0,0.0,0.6145209863834961
mistral_7b,continuousSentiment,all,142,all:142,0.0,0.0,0.5348384989650918
mistral_7b,continuousSentiment,all,143,all:143,0.0,0.0,0.30194373772340344
mistral_7b,continuousSentiment,all,144,all:144,0.0,0.0,0.20668371365373894
mistral_7b,continuousSentiment,all,145,all:145,0.0,0.0,0.4850449904281754
mistral_7b,continuousSentiment,all,146,all:146,0.0,0.0,0.6739020158605827
mistral_7b,continuousSentiment,all,147,all:147,0.0,0.0,0.11054712912792189
mistral_7b,continuousSentiment,all,148,all:148,0.0,0.0,0.9981238083892128
mistral_7b,continuousSentiment,all,149,all:149,0.0,0.0,0.35947818027047923
mistral_7b,continuousSentiment,all,150,all:150,0.0,0.0,0.1065515219435088
mistral_7b,continuousSentiment,all,151,all:151,0.0,0.0,0.35083781641712775
mistral_7b,continuousSentiment,all,152,all:152,0.0,0.0,0.9803630169307644
mistral_7b,continuousSentiment,all,153,all:153,0.0,0.0,0.5424194571996046
mistral_7b,continuousSentiment,all,154,all:154,0.0,0.0,0.6177707811658293
mistral_7b,continuousSentiment,all,155,all:155,0.0,0.0,0.2689731353571284
mistral_7b,continuousSentiment,all,156,all:156,0.0,0.0,0.8995594234057415
mistral_7b,continuousSentiment,all,157,all:157,0.0,0.0,0.7374802722611068
mistral_7b,continuousSentiment,all,158,all:158,0.0,0.0,0.25390599897225685
mistral_7b,continuousSentiment,all,159,all:159,0.0,0.0,0.6200410310351177
mistral_7b,continuousSentiment,all,160,all:160,0.0,0.0,0.2828118713797483
mistral_7b,continuousSentiment,all,161,all:161,0.0,0.0,0.7888152178025837
mistral_7b,continuousSentiment,all,162,all:162,0.0,0.0,0.2313147944315269
mistral_7b,continuousSentiment,all,163,all:163,0.0,0.0,0.5779760377574974
mistral_7b,continuousSentiment,all,164,all:164,0.0,0.0,0.21109638784752033
mistral_7b,continuousSentiment,all,165,all:165,0.0,0.0,0.2156433876383822
mistral_7b,continuousSentiment,all,166,all:166,0.0,0.0,0.8267138512158296
mistral_7b,continuousSentiment,all,167,all:167,0.0,0.0,0.574006341695264
mistral_7b,continuousSentiment,all,168,all:168,0.0,0.0,0.4559888874063545
mistral_7b,continuousSentiment,all,169,all:169,0.0,0.0,0.008437063478318033
mistral_7b,continuousSentiment,all,170,all:170,0.0,0.0,0.622223406763914
mistral_7b,continuousSentiment,all,171,all:171,0.0,0.0,0.28757585792820267
mistral_7b,continuousSentiment,all,172,all:172,0.0,0.0,0.4545514980892606
mistral_7b,continuousSentiment,all,173,all:173,0.0,0.0,0.14591186718610397
mistral_7b,continuousSentiment,all,174,all:174,0.0,0.0,0.6156979627855869
mistral_7b,continuousSentiment,all,0,all:0,0.5,0.333,0.2135341552339332
mistral_7b,continuousSentiment,all,1,all:1,0.5,0.333,0.9956764451363748
mistral_7b,continuousSentiment,all,2,all:2,0.5,0.333,0.7790041390467581
mistral_7b,continuousSentiment,all,3,all:3,0.5,0.333,0.9127974298276258
mistral_7b,continuousSentiment,all,4,all:4,0.5,0.333,0.8737830207645411
mistral_7b,continuousSentiment,all,5,all:5,0.5,0.333,0.13139055396993796
mistral_7b,continuousSentiment,all,6,all:6,0.5,0.333,0.29274959105993303
mistral_7b,continuousSentiment,all,7,all:7,0.5,0.333,0.1655063067264277
mistral_7b,continuousSentiment,all,8,all:8,0.5,0.333,0.9990332832191042
mistral_7b,continuousSentiment,all,9,all:9,0.5,0.333,0.9992423962247005
mistral_7b,continuousSentiment,all,10,all:10,0.5,0.333,0.11227526641295792
mistral_7b,continuousSentiment,all,11,all:11,0.5,0.333,0.12721048001982094
mistral_7b,continuousSentiment,all,12,all:12,0.5,0.333,0.1500121507339457
mistral_7b,continuousSentiment,all,13,all:13,0.5,0.333,0.05569324759715948
mistral_7b,continuousSentiment,all,14,all:14,0.5,0.333,0.42356547921220145
mistral_7b,continuousSentiment,all,15,all:15,0.5,0.333,0.29586204562334034
mistral_7b,continuousSentiment,all,16,all:16,0.5,0.333,0.5304131749167437
mistral_7b,continuousSentiment,all,17,all:17,0.5,0.333,0.9996139275246227
mistral_7b,continuousSentiment,all,18,all:18,0.5,0.333,0.9985393239940075
mistral_7b,continuousSentiment,all,19,all:19,0.5,0.333,0.7032445356674342
mistral_7b,continuousSentiment,all,20,all:20,0.5,0.333,0.333077528416301
mistral_7b,continuousSentiment,all,21,all:21,0.5,0.333,0.8759224690866326
mistral_7b,continuousSentiment,all,22,all:22,0.5,0.333,0.8486135112196828
mistral_7b,continuousSentiment,all,23,all:23,0.5,0.333,0.2977554593764255
mistral_7b,continuousSentiment,all,24,all:24,0.5,0.333,0.8365216111605851
mistral_7b,continuousSentiment,all,25,all:25,0.5,0.333,0.6858358823840008
mistral_7b,continuousSentiment,all,26,all:26,0.5,0.333,0.7462971676090314
mistral_7b,continuousSentiment,all,27,all:27,0.5,0.333,0.2858627988430963
mistral_7b,continuousSentiment,all,28,all:28,0.5,0.333,0.11013052867786235
mistral_7b,continuousSentiment,all,29,all:29,0.5,0.333,0.6878272327512973
mistral_7b,continuousSentiment,all,30,all:30,0.5,0.333,0.9855706234619355
mistral_7b,continuousSentiment,all,31,all:31,0.5,0.333,0.3697717615729373
mistral_7b,continuousSentiment,all,32,all:32,0.5,0.333,0.41902872637165145
mistral_7b,continuousSentiment,all,33,all:33,0.5,0.333,0.9997008449600249
mistral_7b,continuousSentiment,all,34,all:34,0.5,0.333,0.9934472748036833
mistral_7b,continuousSentiment,all,35,all:35,0.5,0.333,0.7246826798896668
mistral_7b,continuousSentiment,all,36,all:36,0.5,0.333,0.46210857116659565
mistral_7b,continuousSentiment,all,37,all:37,0.5,0.333,0.9568787537498827
mistral_7b,continuousSentiment,all,38,all:38,0.5,0.333,0.12460269324358772
mistral_7b,continuousSentiment,all,39,all:39,0.5,0.333,0.7960761491874121
mistral_7b,continuousSentiment,all,40,all:40,0.5,0.333,0.8932735237279044
mistral_7b,continuousSentiment,all,41,all:41,0.5,0.333,0.9960889712782275
mistral_7b,continuousSentiment,all,42,all:42,0.5,0.333,0.9139077390840398
mistral_7b,continuousSentiment,all,43,all:43,0.5,0.333,0.18151483916683767
mistral_7b,continuousSentiment,all,44,all:44,0.5,0.333,0.8886946694345881
mistral_7b,continuousSentiment,all,45,all:45,0.5,0.333,0.8695009304894891
mistral_7b,continuousSentiment,all,46,all:46,0.5,0.333,0.8973942182435373
mistral_7b,continuousSentiment,all,47,all:47,0.5,0.333,0.887075826899672
mistral_7b,continuousSentiment,all,48,all:48,0.5,0.333,0.8734634348024634
mistral_7b,continuousSentiment,all,49,all:49,0.5,0.333,0.6869195585878248
mistral_7b,continuousSentiment,all,50,all:50,0.5,0.333,0.8054017372481563
mistral_7b,continuousSentiment,all,51,all:51,0.5,0.333,0.7972844585196062
mistral_7b,continuousSentiment,all,52,all:52,0.5,0.333,0.8108749602966924
mistral_7b,continuousSentiment,all,53,all:53,0.5,0.333,0.9692502377662139
mistral_7b,continuousSentiment,all,54,all:54,0.5,0.333,0.9997139494897096
mistral_7b,continuousSentiment,all,55,all:55,0.5,0.333,0.8208357964105597
mistral_7b,continuousSentiment,all,56,all:56,0.5,0.333,0.2192015687621613
mistral_7b,continuousSentiment,all,57,all:57,0.5,0.333,0.7595357223099293
mistral_7b,continuousSentiment,all,58,all:58,0.5,0.333,0.8612411462979687
mistral_7b,continuousSentiment,all,59,all:59,0.5,0.333,0.479506931363874
mistral_7b,continuousSentiment,all,60,all:60,0.5,0.333,0.7148326603223188
mistral_7b,continuousSentiment,all,61,all:61,0.5,0.333,0.9896699521989333
mistral_7b,continuousSentiment,all,62,all:62,0.5,0.333,0.7966641361155795
mistral_7b,continuousSentiment,all,63,all:63,0.5,0.333,0.9910165340922276
mistral_7b,continuousSentiment,all,64,all:64,0.5,0.333,0.9248376655197929
mistral_7b,continuousSentiment,all,65,all:65,0.5,0.333,0.06590304310930675
mistral_7b,continuousSentiment,all,66,all:66,0.5,0.333,0.4732257341468363
mistral_7b,continuousSentiment,all,67,all:67,0.5,0.333,0.008512261366189634
mistral_7b,continuousSentiment,all,68,all:68,0.5,0.333,0.8813965935159227
mistral_7b,continuousSentiment,all,69,all:69,0.5,0.333,0.7758364354794641
mistral_7b,continuousSentiment,all,70,all:70,0.5,0.333,0.6782838474457703
mistral_7b,continuousSentiment,all,71,all:71,0.5,0.333,0.9816627696839001
mistral_7b,continuousSentiment,all,72,all:72,0.5,0.333,0.9728880073029624
mistral_7b,continuousSentiment,all,73,all:73,0.5,0.333,0.9911836493958298
mistral_7b,continuousSentiment,all,74,all:74,0.5,0.333,0.2664954596565231
mistral_7b,continuousSentiment,all,75,all:75,0.5,0.333,0.9969592294960365
mistral_7b,continuousSentiment,all,76,all:76,0.5,0.333,0.32768631487300964
mistral_7b,continuousSentiment,all,77,all:77,0.5,0.333,0.8287648358549213
mistral_7b,continuousSentiment,all,78,all:78,0.5,0.333,0.5476209044794856
mistral_7b,continuousSentiment,all,79,all:79,0.5,0.333,0.9992891559040407
mistral_7b,continuousSentiment,all,80,all:80,0.5,0.333,0.9994289625990085
mistral_7b,continuousSentiment,all,81,all:81,0.5,0.333,0.4515743197777883
mistral_7b,continuousSentiment,all,82,all:82,0.5,0.333,0.9999347138367898
mistral_7b,continuousSentiment,all,83,all:83,0.5,0.333,0.8006409426245312
mistral_7b,continuousSentiment,all,84,all:84,0.5,0.333,0.12254845374536957
mistral_7b,continuousSentiment,all,85,all:85,0.5,0.333,0.5437287149844493
mistral_7b,continuousSentiment,all,86,all:86,0.5,0.333,0.7444267953765744
mistral_7b,continuousSentiment,all,87,all:87,0.5,0.333,0.9998831030204953
mistral_7b,continuousSentiment,all,88,all:88,0.5,0.333,0.6222981720220955
mistral_7b,continuousSentiment,all,89,all:89,0.5,0.333,0.8146226522415669
mistral_7b,continuousSentiment,all,90,all:90,0.5,0.333,0.9996357231302042
mistral_7b,continuousSentiment,all,91,all:91,0.5,0.333,0.13467100753460287
mistral_7b,continuousSentiment,all,92,all:92,0.5,0.333,0.4682398977078431
mistral_7b,continuousSentiment,all,93,all:93,0.5,0.333,0.6617576263823196
mistral_7b,continuousSentiment,all,94,all:94,0.5,0.333,0.9404266426048282
mistral_7b,continuousSentiment,all,95,all:95,0.5,0.333,0.4938280603666423
mistral_7b,continuousSentiment,all,96,all:96,0.5,0.333,0.4338076766567751
mistral_7b,continuousSentiment,all,97,all:97,0.5,0.333,0.8746877477368386
mistral_7b,continuousSentiment,all,98,all:98,0.5,0.333,0.21248633754229462
mistral_7b,continuousSentiment,all,99,all:99,0.5,0.333,0.17779587776281394
mistral_7b,continuousSentiment,all,100,all:100,0.5,0.333,0.8600678655870708
mistral_7b,continuousSentiment,all,101,all:101,0.5,0.333,0.6210329456963912
mistral_7b,continuousSentiment,all,102,all:102,0.5,0.333,0.11714764998710032
mistral_7b,continuousSentiment,all,103,all:103,0.5,0.333,0.8914053423983544
mistral_7b,continuousSentiment,all,104,all:104,0.5,0.333,0.9861740350386172
mistral_7b,continuousSentiment,all,105,all:105,0.5,0.333,0.8829265434763086
mistral_7b,continuousSentiment,all,106,all:106,0.5,0.333,0.5082863434360432
mistral_7b,continuousSentiment,all,107,all:107,0.5,0.333,0.8110835434736585
mistral_7b,continuousSentiment,all,108,all:108,0.5,0.333,0.8988247596329679
