item_id,condition,alpha_norm,verdict_valid,verdict_strong,model_name,target_layer,pre_addition_vaa_projection_unit_z_baseline
arg_63f9074cb8b378bc,user_like,0.0,True,1.0,qwen25_7b,18,0.3533882266289909
arg_63f9074cb8b378bc,user_dislike,0.0,True,1.0,qwen25_7b,18,-0.2096699356775253
arg_64e218e2a307af27,baseline,0.0,True,0.0,qwen25_7b,18,-0.6061313999183224
arg_64e218e2a307af27,user_like,0.0,True,0.0,qwen25_7b,18,-0.5869966893113506
arg_64e218e2a307af27,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.1446012776662111
arg_65665809394ed9ce,baseline,0.0,True,0.0,qwen25_7b,18,-1.2396689903447389
arg_65665809394ed9ce,user_like,0.0,True,0.0,qwen25_7b,18,-1.0716238951641996
arg_65665809394ed9ce,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.5862447470064822
arg_65dcebbd11864bb2,baseline,0.0,True,1.0,qwen25_7b,18,0.790766783020367
arg_65dcebbd11864bb2,user_like,0.0,True,1.0,qwen25_7b,18,0.7556276127866534
arg_65dcebbd11864bb2,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.0432112042595193
arg_65f4d9ae72db9312,baseline,0.0,True,0.0,qwen25_7b,18,-1.8909123005610076
arg_65f4d9ae72db9312,user_like,0.0,True,0.0,qwen25_7b,18,-1.87742249787208
arg_65f4d9ae72db9312,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.6101377403053156
arg_66dc06509dce281f,baseline,0.0,True,0.0,qwen25_7b,18,-0.0545965354671021
arg_66dc06509dce281f,user_like,0.0,True,1.0,qwen25_7b,18,0.2020761863719263
arg_66dc06509dce281f,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.5430086768927816
arg_676b1224f2125537,baseline,0.0,True,1.0,qwen25_7b,18,1.002356906498402
arg_676b1224f2125537,user_like,0.0,True,1.0,qwen25_7b,18,1.1498249584251807
arg_676b1224f2125537,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.4407426428099802
arg_691ddfdde5039333,baseline,0.0,True,0.0,qwen25_7b,18,0.5679017521901533
arg_691ddfdde5039333,user_like,0.0,True,1.0,qwen25_7b,18,0.8462951748791869
arg_691ddfdde5039333,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.5747175565904146
arg_69666f31bce8a2ca,baseline,0.0,True,0.0,qwen25_7b,18,-1.0170392356055244
arg_69666f31bce8a2ca,user_like,0.0,True,0.0,qwen25_7b,18,-1.2736590196923625
arg_69666f31bce8a2ca,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.2760714650752325
arg_69abfe0a09e76df4,baseline,0.0,True,0.0,qwen25_7b,18,0.6846711131816207
arg_69abfe0a09e76df4,user_like,0.0,True,0.0,qwen25_7b,18,0.7549496557979823
arg_69abfe0a09e76df4,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.5653285471842838
arg_6bfcf82297168f6c,baseline,0.0,True,0.0,qwen25_7b,18,-1.8804537211430812
arg_6bfcf82297168f6c,user_like,0.0,True,0.0,qwen25_7b,18,-1.98884820339496
arg_6bfcf82297168f6c,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.946860252533129
arg_6c18682b262919aa,baseline,0.0,True,1.0,qwen25_7b,18,0.7713288995490615
arg_6c18682b262919aa,user_like,0.0,True,1.0,qwen25_7b,18,0.9699265572539733
arg_6c18682b262919aa,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.1261837397473948
arg_6d276a085383c47d,baseline,0.0,True,1.0,qwen25_7b,18,1.1214502727139486
arg_6d276a085383c47d,user_like,0.0,True,1.0,qwen25_7b,18,1.300309628362452
arg_6d276a085383c47d,user_dislike,0.0,True,1.0,qwen25_7b,18,0.4022054760153883
arg_6ecce8fe94337d08,baseline,0.0,True,0.0,qwen25_7b,18,-0.6483466672568616
arg_6ecce8fe94337d08,user_like,0.0,True,0.0,qwen25_7b,18,-0.5891064166649889
arg_6ecce8fe94337d08,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.0917619720069576
arg_6f1b3df81483f90c,baseline,0.0,True,0.0,qwen25_7b,18,0.0804362742241669
arg_6f1b3df81483f90c,user_like,0.0,True,0.0,qwen25_7b,18,0.1105514875290123
arg_6f1b3df81483f90c,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.4136828853796448
arg_71769951238adcae,baseline,0.0,True,0.0,qwen25_7b,18,-0.4183559622956661
arg_71769951238adcae,user_like,0.0,True,0.0,qwen25_7b,18,-0.1139876397012545
arg_71769951238adcae,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.2030925664562129
arg_72d870a5e7a9c91c,baseline,0.0,True,0.0,qwen25_7b,18,-1.0359550189165645
arg_72d870a5e7a9c91c,user_like,0.0,True,0.0,qwen25_7b,18,-0.7261687511201816
arg_72d870a5e7a9c91c,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.447849745701401
arg_745508f27286121e,baseline,0.0,True,1.0,qwen25_7b,18,0.877513413844467
arg_745508f27286121e,user_like,0.0,True,1.0,qwen25_7b,18,0.945274444169316
arg_745508f27286121e,user_dislike,0.0,True,1.0,qwen25_7b,18,0.1221560239873115
arg_746f169a46efaa3c,baseline,0.0,True,0.0,qwen25_7b,18,-1.1299987461679992
arg_746f169a46efaa3c,user_like,0.0,True,0.0,qwen25_7b,18,-1.1331083021510722
arg_746f169a46efaa3c,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.6999664601260305
arg_74e233091e5d53b9,baseline,0.0,True,0.0,qwen25_7b,18,-0.2147846574779294
arg_74e233091e5d53b9,user_like,0.0,True,0.0,qwen25_7b,18,0.107735274918339
arg_74e233091e5d53b9,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.1531572313137692
arg_74f8c28e6b7f6247,baseline,0.0,True,0.0,qwen25_7b,18,0.2630041026110724
arg_74f8c28e6b7f6247,user_like,0.0,True,1.0,qwen25_7b,18,0.6231307614771591
arg_74f8c28e6b7f6247,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.0880633022980879
arg_7596f905bad12e19,baseline,0.0,True,0.0,qwen25_7b,18,-1.3479507745657011
arg_7596f905bad12e19,user_like,0.0,True,0.0,qwen25_7b,18,-1.2612970059083315
arg_7596f905bad12e19,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.5964102104695597
arg_7716fccd46ec76a9,baseline,0.0,True,1.0,qwen25_7b,18,0.5961512066365381
arg_7716fccd46ec76a9,user_like,0.0,True,1.0,qwen25_7b,18,0.7173945025750474
arg_7716fccd46ec76a9,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.4830027872119514
arg_782745ada2239f10,baseline,0.0,True,0.0,qwen25_7b,18,-1.2936792437063782
arg_782745ada2239f10,user_like,0.0,True,0.0,qwen25_7b,18,-1.1628279352599562
arg_782745ada2239f10,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.4387170611440618
arg_784f60de57aa9e96,baseline,0.0,True,0.0,qwen25_7b,18,-1.3481646481382736
arg_784f60de57aa9e96,user_like,0.0,True,0.0,qwen25_7b,18,-1.4345970637124994
arg_784f60de57aa9e96,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.4408572119123242
arg_798ff205ddc76847,baseline,0.0,True,0.0,qwen25_7b,18,-2.0102446573542228
arg_798ff205ddc76847,user_like,0.0,True,0.0,qwen25_7b,18,-2.3871913709914168
arg_798ff205ddc76847,user_dislike,0.0,True,0.0,qwen25_7b,18,-2.128889707770552
arg_7a1e12f1b546b930,baseline,0.0,True,1.0,qwen25_7b,18,1.1741933554804382
arg_7a1e12f1b546b930,user_like,0.0,True,1.0,qwen25_7b,18,1.2087195848765002
arg_7a1e12f1b546b930,user_dislike,0.0,True,0.0,qwen25_7b,18,0.388027255130436
arg_7dccbbb3590c9b45,baseline,0.0,True,1.0,qwen25_7b,18,1.0584291295279329
arg_7dccbbb3590c9b45,user_like,0.0,True,1.0,qwen25_7b,18,1.2199636139789527
arg_7dccbbb3590c9b45,user_dislike,0.0,True,1.0,qwen25_7b,18,0.334963260930621
arg_7e441c59577ff319,baseline,0.0,True,0.0,qwen25_7b,18,-0.0801214771131709
arg_7e441c59577ff319,user_like,0.0,True,0.0,qwen25_7b,18,0.0624399400725293
arg_7e441c59577ff319,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.3335977959269791
arg_7ea47e381a11595d,baseline,0.0,True,1.0,qwen25_7b,18,1.7677493232187271
arg_7ea47e381a11595d,user_like,0.0,True,1.0,qwen25_7b,18,1.7827243141285312
arg_7ea47e381a11595d,user_dislike,0.0,True,1.0,qwen25_7b,18,0.4218138215756082
arg_7fb5f7039b0fa912,baseline,0.0,True,0.0,qwen25_7b,18,-0.9049347139610024
arg_7fb5f7039b0fa912,user_like,0.0,True,0.0,qwen25_7b,18,-0.9639571490760824
arg_7fb5f7039b0fa912,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.933496437973768
arg_7ff3b7ac4b60f21e,baseline,0.0,True,1.0,qwen25_7b,18,0.8907005995786301
arg_7ff3b7ac4b60f21e,user_like,0.0,True,1.0,qwen25_7b,18,1.0789773665585445
arg_7ff3b7ac4b60f21e,user_dislike,0.0,True,0.0,qwen25_7b,18,0.0395411405015847
arg_81c298f3339403ee,baseline,0.0,True,0.0,qwen25_7b,18,0.3312789449898772
arg_81c298f3339403ee,user_like,0.0,True,0.0,qwen25_7b,18,0.5245948300687381
arg_81c298f3339403ee,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.266705702796555
arg_83436da4a0edb3e1,baseline,0.0,True,1.0,qwen25_7b,18,1.412643892270895
arg_83436da4a0edb3e1,user_like,0.0,True,1.0,qwen25_7b,18,1.337631173223096
arg_83436da4a0edb3e1,user_dislike,0.0,True,1.0,qwen25_7b,18,0.5108144382866422
arg_83de60b9c4aaaa34,baseline,0.0,True,1.0,qwen25_7b,18,1.1315883955336514
arg_83de60b9c4aaaa34,user_like,0.0,True,1.0,qwen25_7b,18,1.184052613845166
arg_83de60b9c4aaaa34,user_dislike,0.0,True,1.0,qwen25_7b,18,0.381555381190467
arg_847016b0edffd631,baseline,0.0,True,0.0,qwen25_7b,18,0.4246126241093083
arg_847016b0edffd631,user_like,0.0,True,0.0,qwen25_7b,18,0.1961470823207628
arg_847016b0edffd631,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.4157238820955945
arg_84b696245e56e1bb,baseline,0.0,True,0.0,qwen25_7b,18,0.6386829381318464
arg_84b696245e56e1bb,user_like,0.0,True,1.0,qwen25_7b,18,0.6766116373168956
arg_84b696245e56e1bb,user_dislike,0.0,True,0.0,qwen25_7b,18,0.0371253849299146
arg_84d9df4a0a09603c,baseline,0.0,True,0.0,qwen25_7b,18,0.2334530869820766
arg_84d9df4a0a09603c,user_like,0.0,True,1.0,qwen25_7b,18,0.5857043013195726
arg_84d9df4a0a09603c,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.0068745807381845
arg_850874f262fffa05,baseline,0.0,True,0.0,qwen25_7b,18,0.4707340658440713
arg_850874f262fffa05,user_like,0.0,True,1.0,qwen25_7b,18,0.5883628630300478
arg_850874f262fffa05,user_dislike,0.0,True,1.0,qwen25_7b,18,0.2915491998739854
arg_857c1a7186fb2d6e,baseline,0.0,True,0.0,qwen25_7b,18,-0.614579102811521
arg_857c1a7186fb2d6e,user_like,0.0,True,1.0,qwen25_7b,18,-0.341949729568731
arg_857c1a7186fb2d6e,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.9551398168563734
arg_86f3c71591b2d0d8,baseline,0.0,True,1.0,qwen25_7b,18,1.0676521241217054
arg_86f3c71591b2d0d8,user_like,0.0,True,1.0,qwen25_7b,18,1.1495095555503172
arg_86f3c71591b2d0d8,user_dislike,0.0,True,0.0,qwen25_7b,18,0.5578385255506376
arg_8aa157e691e7d732,baseline,0.0,True,0.0,qwen25_7b,18,0.2144247825204381
arg_8aa157e691e7d732,user_like,0.0,True,1.0,qwen25_7b,18,0.3840894949632155
arg_8aa157e691e7d732,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.0427520229550791
arg_8b127e984382a4f0,baseline,0.0,True,0.0,qwen25_7b,18,0.1387880802494474
arg_8b127e984382a4f0,user_like,0.0,True,1.0,qwen25_7b,18,0.7045350002635115
arg_8b127e984382a4f0,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.657535650292425
arg_8b6e9ecde374e36b,baseline,0.0,True,0.0,qwen25_7b,18,0.5016797827771928
arg_8b6e9ecde374e36b,user_like,0.0,True,1.0,qwen25_7b,18,0.4568881778072369
arg_8b6e9ecde374e36b,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.3079509067424617
arg_8c98815dc28bf46f,baseline,0.0,True,0.0,qwen25_7b,18,-0.4936241975965189
arg_8c98815dc28bf46f,user_like,0.0,True,0.0,qwen25_7b,18,-0.5176598069685562
arg_8c98815dc28bf46f,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.6834427544989359
arg_8e011617b49a1360,baseline,0.0,True,1.0,qwen25_7b,18,1.3367386856778165
arg_8e011617b49a1360,user_like,0.0,True,1.0,qwen25_7b,18,1.354876094517033
arg_8e011617b49a1360,user_dislike,0.0,True,0.0,qwen25_7b,18,0.1131784129312573
arg_8e66c54c305ea4e6,baseline,0.0,True,0.0,qwen25_7b,18,-0.7158971594665556
arg_8e66c54c305ea4e6,user_like,0.0,True,0.0,qwen25_7b,18,-0.5407708881892147
arg_8e66c54c305ea4e6,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.1592519206108054
arg_8e857fa6ef88f723,baseline,0.0,True,0.0,qwen25_7b,18,0.0335691050704826
arg_8e857fa6ef88f723,user_like,0.0,True,1.0,qwen25_7b,18,0.4132681269864698
arg_8e857fa6ef88f723,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.7560423206425947
arg_8f71ee7e14c7205f,baseline,0.0,True,0.0,qwen25_7b,18,-1.44383001414129
arg_8f71ee7e14c7205f,user_like,0.0,True,0.0,qwen25_7b,18,-1.0586562431727713
arg_8f71ee7e14c7205f,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.586337533367362
arg_8fd1cd16d0254be5,baseline,0.0,True,0.0,qwen25_7b,18,0.1671467961948636
arg_8fd1cd16d0254be5,user_like,0.0,True,1.0,qwen25_7b,18,0.4486282207368421
arg_8fd1cd16d0254be5,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.0347209995528677
arg_8ff10b6070511524,baseline,0.0,True,1.0,qwen25_7b,18,1.3789095813252594
arg_8ff10b6070511524,user_like,0.0,True,1.0,qwen25_7b,18,1.3159994179042174
arg_8ff10b6070511524,user_dislike,0.0,True,1.0,qwen25_7b,18,0.2604580873198123
arg_9079689f586c82b0,baseline,0.0,True,0.0,qwen25_7b,18,-1.2901830778863068
arg_9079689f586c82b0,user_like,0.0,True,0.0,qwen25_7b,18,-0.9530836589703454
arg_9079689f586c82b0,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.4321593497128324
arg_90cf47cbb0c9d5d4,baseline,0.0,True,0.0,qwen25_7b,18,-1.2314156536519447
arg_90cf47cbb0c9d5d4,user_like,0.0,True,0.0,qwen25_7b,18,-1.0916806070608704
arg_90cf47cbb0c9d5d4,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.5781337231634909
arg_91b824a78c908a7c,baseline,0.0,True,0.0,qwen25_7b,18,-1.873141792037687
arg_91b824a78c908a7c,user_like,0.0,True,0.0,qwen25_7b,18,-1.682227082538604
arg_91b824a78c908a7c,user_dislike,0.0,True,0.0,qwen25_7b,18,-2.058033069739102
arg_92996663f6534c42,baseline,0.0,True,1.0,qwen25_7b,18,0.6018147627937791
arg_92996663f6534c42,user_like,0.0,True,1.0,qwen25_7b,18,0.96299987348027
arg_92996663f6534c42,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.1654284790324796
arg_932eedd2674f8b74,baseline,0.0,True,0.0,qwen25_7b,18,-1.3476958647594506
arg_932eedd2674f8b74,user_like,0.0,True,0.0,qwen25_7b,18,-1.4722434619106894
arg_932eedd2674f8b74,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.6010444747901804
arg_9421b3a045390da7,baseline,0.0,True,0.0,qwen25_7b,18,-0.2656783301810262
arg_9421b3a045390da7,user_like,0.0,True,0.0,qwen25_7b,18,-0.0433005540885144
arg_9421b3a045390da7,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.054032894894607
arg_943a7be6e70e060b,baseline,0.0,True,0.0,qwen25_7b,18,-0.5501635362761643
arg_943a7be6e70e060b,user_like,0.0,True,0.0,qwen25_7b,18,-0.3228535788709919
arg_943a7be6e70e060b,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.1324954876565043
arg_954ae128bfbed7ed,baseline,0.0,True,1.0,qwen25_7b,18,0.5086330491357669
arg_954ae128bfbed7ed,user_like,0.0,True,1.0,qwen25_7b,18,0.7673544998874849
arg_954ae128bfbed7ed,user_dislike,0.0,True,1.0,qwen25_7b,18,0.557321074815863
arg_96101cd3edfca816,baseline,0.0,True,0.0,qwen25_7b,18,-1.7090203065989618
arg_96101cd3edfca816,user_like,0.0,True,0.0,qwen25_7b,18,-1.4187922514270728
arg_96101cd3edfca816,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.776156595642115
arg_97d9fc9719c3d9ef,baseline,0.0,True,0.0,qwen25_7b,18,0.2639950366873944
arg_97d9fc9719c3d9ef,user_like,0.0,True,0.0,qwen25_7b,18,0.2996770020785304
arg_97d9fc9719c3d9ef,user_dislike,0.0,True,0.0,qwen25_7b,18,0.2362309165638348
arg_98904891e5c5dc8b,baseline,0.0,True,0.0,qwen25_7b,18,0.3252407563199998
arg_98904891e5c5dc8b,user_like,0.0,True,1.0,qwen25_7b,18,0.0813588061548187
arg_98904891e5c5dc8b,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.4816078584902745
arg_99298b9e3ff33818,baseline,0.0,True,0.0,qwen25_7b,18,-1.5953677284149712
arg_99298b9e3ff33818,user_like,0.0,True,0.0,qwen25_7b,18,-1.6229072863410534
arg_99298b9e3ff33818,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.6225828373013764
arg_992c4731b36e8082,baseline,0.0,True,0.0,qwen25_7b,18,0.426073756606994
arg_992c4731b36e8082,user_like,0.0,True,1.0,qwen25_7b,18,0.5396757975573899
arg_992c4731b36e8082,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.7826213679069788
arg_99ba3f665f7a41ac,baseline,0.0,True,1.0,qwen25_7b,18,0.2550282405993294
arg_99ba3f665f7a41ac,user_like,0.0,True,1.0,qwen25_7b,18,0.4351858725102602
arg_99ba3f665f7a41ac,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.0553861292047834
arg_9a1a4c5fa090701f,baseline,0.0,True,1.0,qwen25_7b,18,1.813790158065907
arg_9a1a4c5fa090701f,user_like,0.0,True,1.0,qwen25_7b,18,1.751284191439154
arg_9a1a4c5fa090701f,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.0281686956056329
arg_9acd42d33a171a11,baseline,0.0,True,1.0,qwen25_7b,18,0.7387188146333538
arg_9acd42d33a171a11,user_like,0.0,True,1.0,qwen25_7b,18,0.7276361509177687
arg_9acd42d33a171a11,user_dislike,0.0,True,0.0,qwen25_7b,18,0.022033172906788
arg_9ce1a312bd23cdee,baseline,0.0,True,0.0,qwen25_7b,18,-1.018513103486076
arg_9ce1a312bd23cdee,user_like,0.0,True,0.0,qwen25_7b,18,-0.6777075870816914
arg_9ce1a312bd23cdee,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.339562402384743
arg_9dd69d401486b795,baseline,0.0,True,0.0,qwen25_7b,18,0.5830108183806837
arg_9dd69d401486b795,user_like,0.0,True,0.0,qwen25_7b,18,0.7473373839133355
arg_9dd69d401486b795,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.1505017511807584
arg_9e31a28288d51e99,baseline,0.0,True,0.0,qwen25_7b,18,0.6042896721973716
arg_9e31a28288d51e99,user_like,0.0,True,1.0,qwen25_7b,18,0.8326171715323535
arg_9e31a28288d51e99,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.0758115102205265
arg_9fd00cf1c0b84260,baseline,0.0,True,0.0,qwen25_7b,18,0.0687271762295606
arg_9fd00cf1c0b84260,user_like,0.0,True,0.0,qwen25_7b,18,0.5148457934104798
arg_9fd00cf1c0b84260,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.7183893526040375
arg_a1bc9faf87c23e3f,baseline,0.0,True,1.0,qwen25_7b,18,0.8847501940835064
arg_a1bc9faf87c23e3f,user_like,0.0,True,1.0,qwen25_7b,18,1.0896211144003607
arg_a1bc9faf87c23e3f,user_dislike,0.0,True,1.0,qwen25_7b,18,0.4159405106303331
arg_a2c9aa40626b62af,baseline,0.0,True,0.0,qwen25_7b,18,-0.7155052937572635
arg_a2c9aa40626b62af,user_like,0.0,True,1.0,qwen25_7b,18,0.1783506734652252
arg_a2c9aa40626b62af,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.4135662971755272
arg_a2f93a32912f4518,baseline,0.0,True,1.0,qwen25_7b,18,0.3301539861700624
arg_a2f93a32912f4518,user_like,0.0,True,1.0,qwen25_7b,18,0.580294239926042
arg_a2f93a32912f4518,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.2034448603178153
arg_a424eb92973123e1,baseline,0.0,True,0.0,qwen25_7b,18,0.0939349714662068
arg_a424eb92973123e1,user_like,0.0,True,0.0,qwen25_7b,18,-0.0042411348390208
arg_a424eb92973123e1,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.4642207254210024
arg_a4f0a289c6594f32,baseline,0.0,True,0.0,qwen25_7b,18,-0.9617511988296802
arg_a4f0a289c6594f32,user_like,0.0,True,0.0,qwen25_7b,18,-1.3414698797295357
arg_a4f0a289c6594f32,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.02183117609496
arg_a5f2693ac0ccd19b,baseline,0.0,True,0.0,qwen25_7b,18,-1.1593149910783314
arg_a5f2693ac0ccd19b,user_like,0.0,True,0.0,qwen25_7b,18,-1.06245563239441
arg_a5f2693ac0ccd19b,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.2438836945520573
arg_a6947064a9732a0e,baseline,0.0,True,1.0,qwen25_7b,18,1.3177502298248671
arg_a6947064a9732a0e,user_like,0.0,True,1.0,qwen25_7b,18,1.4220033879326064
arg_a6947064a9732a0e,user_dislike,0.0,True,1.0,qwen25_7b,18,0.8886643533626383
arg_a72217059635420e,baseline,0.0,True,1.0,qwen25_7b,18,1.1871351324082662
arg_a72217059635420e,user_like,0.0,True,1.0,qwen25_7b,18,1.3242998552987215
arg_a72217059635420e,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.1952478726404793
arg_a74bc8947da2fab6,baseline,0.0,True,0.0,qwen25_7b,18,0.0582474722479922
arg_a74bc8947da2fab6,user_like,0.0,True,0.0,qwen25_7b,18,0.1474346724254573
arg_a74bc8947da2fab6,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.0383508880868153
arg_a82d859e98e48fc6,baseline,0.0,True,0.0,qwen25_7b,18,0.4327392639574806
arg_a82d859e98e48fc6,user_like,0.0,True,0.0,qwen25_7b,18,0.3764965788390353
arg_a82d859e98e48fc6,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.5199042665869575
arg_a9f570a137bf8428,baseline,0.0,True,1.0,qwen25_7b,18,1.7210992114833314
arg_a9f570a137bf8428,user_like,0.0,True,1.0,qwen25_7b,18,1.6526714939729032
arg_a9f570a137bf8428,user_dislike,0.0,True,1.0,qwen25_7b,18,0.9069120344455583
arg_aa214e7b0a611e97,baseline,0.0,True,0.0,qwen25_7b,18,-2.114190245858305
arg_aa214e7b0a611e97,user_like,0.0,True,0.0,qwen25_7b,18,-1.9273819898121816
arg_aa214e7b0a611e97,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.8919832856153431
arg_aa703f8d1725c35a,baseline,0.0,True,1.0,qwen25_7b,18,1.187382360555011
arg_aa703f8d1725c35a,user_like,0.0,True,1.0,qwen25_7b,18,1.3802755016748531
arg_aa703f8d1725c35a,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.223191931778037
arg_aaddcfbe36fe3656,baseline,0.0,True,0.0,qwen25_7b,18,-0.6990575467860469
arg_aaddcfbe36fe3656,user_like,0.0,True,0.0,qwen25_7b,18,-0.638087608837167
arg_aaddcfbe36fe3656,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.7321138502057779
arg_ab675e8d5c796bde,baseline,0.0,True,0.0,qwen25_7b,18,-0.1600402497238618
arg_ab675e8d5c796bde,user_like,0.0,True,0.0,qwen25_7b,18,0.0040707239702755
arg_ab675e8d5c796bde,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.8923083904452717
arg_abd92ae010067a6f,baseline,0.0,True,0.0,qwen25_7b,18,0.0439864208371785
arg_abd92ae010067a6f,user_like,0.0,True,1.0,qwen25_7b,18,0.2864025890791831
arg_abd92ae010067a6f,user_dislike,0.0,True,0.0,qwen25_7b,18,-0.8869903573541167
arg_afb395a72e39c282,baseline,0.0,True,1.0,qwen25_7b,18,1.3089533146475305
arg_afb395a72e39c282,user_like,0.0,True,1.0,qwen25_7b,18,1.2748543775615102
arg_afb395a72e39c282,user_dislike,0.0,True,0.0,qwen25_7b,18,0.1364601836583814
arg_afd23ad91c571b44,baseline,0.0,True,0.0,qwen25_7b,18,-1.071789252992521
arg_afd23ad91c571b44,user_like,0.0,True,0.0,qwen25_7b,18,-0.9860987240074632
arg_afd23ad91c571b44,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.2445705966310745
arg_b123de24d763e5ed,baseline,0.0,True,1.0,qwen25_7b,18,0.2849480769590983
arg_b123de24d763e5ed,user_like,0.0,True,1.0,qwen25_7b,18,0.2708474559963305
arg_b123de24d763e5ed,user_dislike,0.0,True,1.0,qwen25_7b,18,-0.0232028564953984
arg_b1fe1f64275e7475,baseline,0.0,True,0.0,qwen25_7b,18,-1.3567280812964035
arg_b1fe1f64275e7475,user_like,0.0,True,0.0,qwen25_7b,18,-1.2309885129536036
arg_b1fe1f64275e7475,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.3375922588702929
arg_b2b7b7aafaa9fb18,baseline,0.0,True,0.0,qwen25_7b,18,-0.9434717803640628
arg_b2b7b7aafaa9fb18,user_like,0.0,True,0.0,qwen25_7b,18,-0.7173546532834226
arg_b2b7b7aafaa9fb18,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.479563881271328
arg_b2c41e73c93335ac,baseline,0.0,True,0.0,qwen25_7b,18,-2.23376174484089
arg_b2c41e73c93335ac,user_like,0.0,True,0.0,qwen25_7b,18,-2.2363997884345257
arg_b2c41e73c93335ac,user_dislike,0.0,True,0.0,qwen25_7b,18,-2.094300003609095
arg_b4b4e906fdf63280,baseline,0.0,True,0.0,qwen25_7b,18,-0.9383776272177315
arg_b4b4e906fdf63280,user_like,0.0,True,0.0,qwen25_7b,18,-0.214762522169615
arg_b4b4e906fdf63280,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.756905346174474
arg_b53db2012c99fe15,baseline,0.0,True,0.0,qwen25_7b,18,-1.138346183189746
arg_b53db2012c99fe15,user_like,0.0,True,0.0,qwen25_7b,18,-0.7488650227274961
arg_b53db2012c99fe15,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.4846958362683875
arg_b746a286c3a7f25b,baseline,0.0,True,0.0,qwen25_7b,18,-0.9171303591720402
arg_b746a286c3a7f25b,user_like,0.0,True,0.0,qwen25_7b,18,-0.9042484183287884
arg_b746a286c3a7f25b,user_dislike,0.0,True,0.0,qwen25_7b,18,-1.522482525827036
